date,sku_id,units_sold,revenue,unit_price,promo_flag,customer_id,order_id,sales_channel,region,discount_pct,ad_spend,page_views,return_units,stockout_flag
2025-05-25,SKU0023,4,12053.32,3013.33,False,CUST01144,ORD110576,Mobile App,West,0.0,75.18,94,0,False
2025-05-26,SKU0023,2,6026.66,3013.33,False,CUST01176,ORD110577,Marketplace,South,0.0,79.52,73,0,False
2025-05-27,SKU0023,5,15066.65,3013.33,False,CUST00897,ORD110578,Mobile App,North,0.0,117.54,108,0,False
2025-05-28,SKU0023,2,6026.66,3013.33,False,CUST00695,ORD110579,Mobile App,East,0.0,53.64,62,0,False
2025-05-29,SKU0023,3,9039.99,3013.33,False,CUST00229,ORD110580,Mobile App,South,0.0,105.55,71,0,False
2025-05-30,SKU0023,2,6026.66,3013.33,False,CUST01277,ORD110581,Social Commerce,West,0.0,37.26,60,0,True
2025-05-31,SKU0023,5,15066.65,3013.33,False,CUST01565,ORD110582,Marketplace,West,0.0,115.58,90,0,False
2025-06-01,SKU0023,10,23112.24,2311.22,True,CUST01189,ORD110583,Marketplace,West,0.233,624.5,175,0,False
2025-06-02,SKU0023,6,14355.5,2392.58,True,CUST00636,ORD110584,Mobile App,North,0.206,579.0,162,0,False
2025-06-04,SKU0023,3,7222.95,2407.65,True,CUST00600,ORD110585,Marketplace,South,0.201,460.0,128,1,False
2025-06-05,SKU0023,0,0.0,2597.49,True,CUST00177,ORD110586,Website,North,0.138,292.0,80,0,False
2025-06-06,SKU0023,8,19671.02,2458.88,True,CUST00927,ORD110587,Marketplace,North,0.184,582.5,163,0,False
2025-06-07,SKU0023,11,28373.52,2579.41,True,CUST00949,ORD110588,Website,West,0.144,817.0,230,1,False
2025-06-09,SKU0023,8,20972.78,2621.6,True,CUST01150,ORD110589,Website,West,0.13,628.0,176,0,False
2025-06-10,SKU0023,7,18562.11,2651.73,True,CUST00148,ORD110590,Website,West,0.12,600.0,168,0,True
2025-06-12,SKU0023,5,13273.72,2654.74,True,CUST02299,ORD110591,Social Commerce,West,0.119,509.0,142,0,False
2025-06-13,SKU0023,5,13017.59,2603.52,True,CUST00521,ORD110592,Website,East,0.136,449.5,125,0,False
2025-06-14,SKU0023,3,8470.47,2823.49,True,CUST01969,ORD110593,Website,West,0.063,428.5,119,0,False
2025-06-15,SKU0023,5,14042.12,2808.42,True,CUST02137,ORD110594,Social Commerce,East,0.068,523.0,146,0,False
2025-06-16,SKU0023,2,4767.09,2383.54,True,CUST01998,ORD110595,Mobile App,Central,0.209,460.0,128,1,False
2025-06-17,SKU0023,3,6825.19,2275.06,True,CUST01549,ORD110596,Marketplace,West,0.245,435.5,121,0,True
2025-06-18,SKU0023,9,21126.46,2347.38,True,CUST01280,ORD110597,Social Commerce,West,0.221,698.0,196,0,False
2025-06-19,SKU0023,5,13831.18,2766.24,True,CUST00088,ORD110598,Mobile App,Central,0.082,512.5,143,0,False
2025-06-20,SKU0023,9,21641.74,2404.64,True,CUST01089,ORD110599,Marketplace,North,0.202,568.5,159,0,False
2025-06-21,SKU0023,8,19164.78,2395.6,True,CUST01622,ORD110600,Mobile App,West,0.205,582.5,163,0,False
2025-06-22,SKU0023,7,19194.91,2742.13,True,CUST02236,ORD110601,Marketplace,South,0.09,631.5,177,0,False
2025-06-23,SKU0023,9,21641.74,2404.64,True,CUST01374,ORD110602,Mobile App,West,0.202,691.0,194,0,False
2025-06-24,SKU0023,4,9208.74,2302.18,True,CUST00349,ORD110603,Marketplace,South,0.236,575.5,161,0,False
2025-06-25,SKU0023,8,20177.26,2522.16,True,CUST00585,ORD110604,Marketplace,West,0.163,621.0,174,0,True
2025-06-26,SKU0023,10,25583.17,2558.32,True,CUST01204,ORD110605,Marketplace,East,0.151,617.5,173,0,False
2025-06-27,SKU0023,10,22178.11,2217.81,True,CUST00489,ORD110606,Marketplace,West,0.264,740.0,208,0,False
2025-06-28,SKU0023,3,7548.39,2516.13,True,CUST00681,ORD110607,Marketplace,West,0.165,435.5,121,0,False
2025-06-29,SKU0023,13,32983.91,2537.22,True,CUST02048,ORD110608,Website,West,0.158,796.0,224,0,False
2025-06-30,SKU0023,7,16726.99,2389.57,True,CUST00289,ORD110609,Website,Central,0.207,526.5,147,0,False
2025-07-01,SKU0023,13,30124.26,2317.25,True,CUST00405,ORD110610,Website,East,0.231,820.5,231,0,False
2025-07-02,SKU0023,8,22129.9,2766.24,True,CUST00508,ORD110611,Marketplace,North,0.082,603.5,169,0,False
2025-07-03,SKU0023,8,20225.47,2528.18,True,CUST01936,ORD110612,Website,West,0.161,579.0,162,0,False
2025-07-04,SKU0023,6,13053.75,2175.62,True,CUST02123,ORD110613,Social Commerce,South,0.278,512.5,143,0,False
2025-07-05,SKU0023,7,17148.86,2449.84,True,CUST01351,ORD110614,Marketplace,West,0.187,572.0,160,0,False
2025-07-06,SKU0023,5,14117.45,2823.49,True,CUST01735,ORD110615,Marketplace,East,0.063,554.5,155,0,False
2025-07-08,SKU0023,9,21885.82,2431.76,True,CUST00071,ORD110616,Marketplace,North,0.193,719.0,202,0,True
2025-07-09,SKU0023,2,5056.37,2528.18,True,CUST01464,ORD110617,Mobile App,North,0.161,337.5,93,0,False
2025-07-10,SKU0023,6,16380.46,2730.08,True,CUST01731,ORD110618,Marketplace,West,0.094,579.0,162,1,False
2025-07-11,SKU0023,4,9847.56,2461.89,True,CUST02276,ORD110619,Mobile App,South,0.183,393.5,109,0,False
2025-07-12,SKU0023,7,17739.47,2534.21,True,CUST01712,ORD110620,Website,South,0.159,596.5,167,1,False
2025-07-13,SKU0023,10,22117.84,2211.78,True,CUST01972,ORD110621,Marketplace,South,0.266,691.0,194,0,False
2025-07-14,SKU0023,6,16868.62,2811.44,True,CUST01486,ORD110622,Mobile App,West,0.067,638.5,179,0,False
2025-07-15,SKU0023,7,18013.69,2573.38,True,CUST00658,ORD110623,Website,South,0.146,526.5,147,1,False
2025-07-16,SKU0023,10,27722.64,2772.26,True,CUST00023,ORD110624,Website,Central,0.08,778.5,219,1,False
2025-07-17,SKU0023,9,19607.74,2178.64,True,CUST00757,ORD110625,Marketplace,West,0.277,691.0,194,0,False
2025-07-18,SKU0023,6,16723.98,2787.33,True,CUST02066,ORD110626,Marketplace,West,0.075,565.0,158,0,True
2025-07-19,SKU0023,7,15609.05,2229.86,True,CUST01389,ORD110627,Marketplace,North,0.26,554.5,155,0,False
2025-07-21,SKU0023,4,10474.34,2618.58,True,CUST01870,ORD110628,Website,West,0.131,428.5,119,0,False
2025-07-22,SKU0023,9,22184.14,2464.9,True,CUST00705,ORD110629,Website,Central,0.182,607.0,170,0,False
2025-07-23,SKU0023,4,8943.56,2235.89,True,CUST00491,ORD110630,Mobile App,North,0.258,474.0,132,0,False
2025-07-25,SKU0023,6,13903.5,2317.25,True,CUST00372,ORD110631,Marketplace,West,0.231,512.5,143,0,False
2025-07-26,SKU0023,0,0.0,2766.24,True,CUST01566,ORD110632,Website,South,0.082,285.0,78,0,False
2025-07-28,SKU0023,4,10426.12,2606.53,True,CUST00717,ORD110633,Website,North,0.135,502.0,140,0,False
2025-07-29,SKU0023,8,22226.32,2778.29,True,CUST01357,ORD110634,Marketplace,South,0.078,659.5,185,0,False
2025-07-30,SKU0023,3,7693.03,2564.34,True,CUST00417,ORD110635,Website,East,0.149,453.0,126,0,False
2025-07-31,SKU0023,6,15711.5,2618.58,True,CUST00225,ORD110636,Website,South,0.131,565.0,158,0,False
2025-08-01,SKU0023,0,0.0,2284.1,True,CUST01032,ORD110637,Mobile App,West,0.242,306.0,84,0,False
2025-08-02,SKU0023,9,20746.78,2305.2,True,CUST00980,ORD110638,Mobile App,West,0.235,726.0,204,1,False
2025-08-03,SKU0023,11,30992.1,2817.46,True,CUST02236,ORD110639,Mobile App,North,0.065,810.0,228,0,False
2025-08-04,SKU0023,6,13144.15,2190.69,True,CUST01211,ORD110640,Mobile App,South,0.273,498.5,139,0,False
2025-08-05,SKU0023,6,14409.74,2401.62,True,CUST01540,ORD110641,Website,East,0.203,540.5,151,0,False
2025-08-06,SKU0023,6,16633.58,2772.26,True,CUST02238,ORD110642,Website,South,0.08,516.0,144,1,False
2025-08-07,SKU0023,6,15006.38,2501.06,True,CUST01191,ORD110643,Marketplace,East,0.17,537.0,150,0,False
2025-08-08,SKU0023,4,12053.32,3013.33,False,CUST01741,ORD110644,Website,North,0.0,51.29,81,0,False
2025-08-09,SKU0023,5,15066.65,3013.33,False,CUST01157,ORD110645,Marketplace,West,0.0,65.84,97,0,False
2025-08-10,SKU0023,5,13785.98,2757.2,True,CUST01404,ORD110646,Website,West,0.085,456.5,127,0,False
2025-08-11,SKU0023,0,0.0,3013.33,False,CUST00265,ORD110647,Marketplace,West,0.0,63.88,38,0,False
2025-08-12,SKU0023,1,3013.33,3013.33,False,CUST00468,ORD110648,Website,East,0.0,70.25,58,0,False
2025-08-13,SKU0023,3,9039.99,3013.33,False,CUST02019,ORD110649,Marketplace,West,0.0,49.27,77,0,False
2025-08-14,SKU0023,6,18079.98,3013.33,False,CUST02100,ORD110650,Website,South,0.0,73.07,117,0,False
2025-08-15,SKU0023,7,21093.31,3013.33,False,CUST02363,ORD110651,Mobile App,South,0.0,178.76,118,0,False
2025-08-16,SKU0023,6,18079.98,3013.33,False,CUST00482,ORD110652,Website,North,0.0,142.24,114,0,False
2025-08-17,SKU0023,4,12053.32,3013.33,False,CUST01560,ORD110653,Mobile App,West,0.0,95.37,77,0,False
2025-08-18,SKU0023,0,0.0,3013.33,False,CUST00940,ORD110654,Marketplace,North,0.0,56.11,39,0,False
2025-08-19,SKU0023,11,33146.63,3013.33,False,CUST01479,ORD110655,Mobile App,West,0.0,262.4,171,0,False
2025-08-20,SKU0023,2,6026.66,3013.33,False,CUST00838,ORD110656,Website,West,0.0,78.82,64,0,False
2025-08-21,SKU0023,11,33146.63,3013.33,False,CUST01330,ORD110657,Mobile App,West,0.0,163.68,170,0,False
2025-08-22,SKU0023,5,15066.65,3013.33,False,CUST00232,ORD110658,Website,South,0.0,162.54,103,0,False
2025-08-23,SKU0023,3,9039.99,3013.33,False,CUST02049,ORD110659,Marketplace,West,0.0,52.34,67,0,False
2025-08-25,SKU0023,2,6026.66,3013.33,False,CUST01596,ORD110660,Website,North,0.0,85.85,64,0,False
2025-08-26,SKU0023,3,9039.99,3013.33,False,CUST01939,ORD110661,Website,West,0.0,80.92,67,0,False
2025-08-27,SKU0023,8,24106.64,3013.33,False,CUST00223,ORD110662,Mobile App,West,0.0,121.77,144,0,False
2025-08-28,SKU0023,5,15066.65,3013.33,False,CUST01781,ORD110663,Marketplace,West,0.0,93.8,77,0,False
2025-08-29,SKU0023,4,12053.32,3013.33,False,CUST00303,ORD110664,Website,North,0.0,102.31,86,0,False
2025-08-30,SKU0023,7,21093.31,3013.33,False,CUST01344,ORD110665,Website,South,0.0,134.07,108,0,False
2025-09-01,SKU0023,5,15066.65,3013.33,False,CUST00024,ORD110666,Website,West,0.0,142.57,92,0,False
2025-09-02,SKU0023,4,12053.32,3013.33,False,CUST00726,ORD110667,Marketplace,West,0.0,84.99,78,0,True
2025-09-03,SKU0023,6,18079.98,3013.33,False,CUST00498,ORD110668,Mobile App,Central,0.0,132.86,112,0,False
2025-09-04,SKU0023,4,12053.32,3013.33,False,CUST00327,ORD110669,Website,Central,0.0,123.8,89,0,False
2025-09-05,SKU0023,2,6026.66,3013.33,False,CUST01199,ORD110670,Website,South,0.0,63.79,71,0,False
2025-09-06,SKU0023,8,24106.64,3013.33,False,CUST01244,ORD110671,Mobile App,South,0.0,89.15,112,0,False
2025-09-07,SKU0023,6,18079.98,3013.33,False,CUST01062,ORD110672,Social Commerce,South,0.0,79.21,103,0,False
2025-09-08,SKU0023,6,18079.98,3013.33,False,CUST00615,ORD110673,Website,South,0.0,99.51,114,0,False
2025-09-09,SKU0023,5,13138.12,2627.62,True,CUST01789,ORD110674,Marketplace,Central,0.128,460.0,128,0,False
2025-09-10,SKU0023,4,12053.32,3013.33,False,CUST00398,ORD110675,Website,Central,0.0,75.61,87,0,False
2025-09-11,SKU0023,0,0.0,3013.33,False,CUST01307,ORD110676,Mobile App,South,0.0,41.29,51,0,False
2025-09-12,SKU0023,7,21093.31,3013.33,False,CUST02387,ORD110677,Website,North,0.0,77.7,139,0,False
2025-09-13,SKU0023,8,24106.64,3013.33,False,CUST00524,ORD110678,Marketplace,East,0.0,220.47,141,0,False
2025-09-14,SKU0023,6,18079.98,3013.33,False,CUST01385,ORD110679,Marketplace,West,0.0,140.13,112,0,False
2025-09-15,SKU0023,6,18079.98,3013.33,False,CUST01870,ORD110680,Marketplace,South,0.0,146.9,93,0,False
2025-09-16,SKU0023,4,12053.32,3013.33,False,CUST02065,ORD110681,Marketplace,North,0.0,122.95,91,0,False
2025-09-17,SKU0023,2,6026.66,3013.33,False,CUST00214,ORD110682,Marketplace,South,0.0,115.35,78,0,False
2025-09-18,SKU0023,4,12053.32,3013.33,False,CUST00340,ORD110683,Marketplace,Central,0.0,68.4,91,0,False
2025-09-19,SKU0023,2,6026.66,3013.33,False,CUST00344,ORD110684,Website,North,0.0,111.98,70,0,False
2025-09-20,SKU0023,6,18079.98,3013.33,False,CUST01701,ORD110685,Social Commerce,South,0.0,155.6,120,0,False
2025-09-21,SKU0023,7,21093.31,3013.33,False,CUST00703,ORD110686,Mobile App,West,0.0,168.68,138,1,False
2025-09-22,SKU0023,7,21093.31,3013.33,False,CUST02189,ORD110687,Marketplace,West,0.0,127.03,123,0,False
2025-09-23,SKU0023,6,18079.98,3013.33,False,CUST01681,ORD110688,Marketplace,West,0.0,153.05,114,0,False
2025-09-24,SKU0023,4,12053.32,3013.33,False,CUST00546,ORD110689,Marketplace,North,0.0,123.74,101,0,False
2025-09-25,SKU0023,3,9039.99,3013.33,False,CUST01934,ORD110690,Website,West,0.0,91.45,83,0,True
2025-09-26,SKU0023,5,15066.65,3013.33,False,CUST01069,ORD110691,Website,East,0.0,75.55,92,0,False
2025-09-27,SKU0023,3,9039.99,3013.33,False,CUST02043,ORD110692,Marketplace,South,0.0,72.71,103,1,False
2025-09-28,SKU0023,5,15066.65,3013.33,False,CUST01044,ORD110693,Marketplace,South,0.0,145.18,107,0,False
2025-10-01,SKU0023,12,31856.92,2654.74,True,CUST00747,ORD110694,Website,Central,0.119,789.0,222,0,False
2025-10-02,SKU0023,6,15060.62,2510.1,True,CUST01729,ORD110695,Website,Central,0.167,621.0,174,0,True
2025-10-03,SKU0023,10,28355.44,2835.54,True,CUST01502,ORD110696,Website,West,0.059,778.5,219,0,False
2025-10-04,SKU0023,4,10233.27,2558.32,True,CUST01026,ORD110697,Mobile App,South,0.151,568.5,159,1,False
2025-10-05,SKU0023,6,15765.74,2627.62,True,CUST00793,ORD110698,Marketplace,North,0.128,561.5,157,0,False
2025-10-06,SKU0023,6,15892.3,2648.72,True,CUST02217,ORD110699,Website,West,0.121,530.0,148,1,False
2025-10-07,SKU0023,5,11525.99,2305.2,True,CUST01856,ORD110700,Mobile App,West,0.235,463.5,129,0,False
2025-10-08,SKU0023,6,16380.46,2730.08,True,CUST00210,ORD110701,Marketplace,West,0.094,561.5,157,0,False
2025-10-09,SKU0023,13,35921.91,2763.22,True,CUST00368,ORD110702,Website,North,0.083,778.5,219,0,False
2025-10-10,SKU0023,6,13722.7,2287.12,True,CUST00621,ORD110703,Social Commerce,West,0.241,572.0,160,0,False
2025-10-11,SKU0023,8,22828.99,2853.62,True,CUST01571,ORD110704,Website,West,0.053,624.5,175,0,False
2025-10-12,SKU0023,0,0.0,2440.8,True,CUST02104,ORD110705,Marketplace,Central,0.19,246.5,67,0,False
2025-10-13,SKU0023,10,25281.84,2528.18,True,CUST01727,ORD110706,Website,North,0.161,694.5,195,0,False
2025-10-14,SKU0023,8,18152.3,2269.04,True,CUST00460,ORD110707,Mobile App,West,0.247,642.0,180,0,False
2025-10-15,SKU0023,12,28168.61,2347.38,True,CUST01477,ORD110708,Website,East,0.221,750.5,211,0,False
2025-10-16,SKU0023,11,24429.07,2220.82,True,CUST01229,ORD110709,Marketplace,East,0.263,778.5,219,0,False
2025-10-17,SKU0023,8,18007.66,2250.96,True,CUST01155,ORD110710,Website,East,0.253,617.5,173,1,False
2025-10-18,SKU0023,13,34433.32,2648.72,True,CUST00728,ORD110711,Website,South,0.121,834.5,235,0,False
2025-10-19,SKU0023,10,22630.11,2263.01,True,CUST00579,ORD110712,Mobile App,West,0.249,666.5,187,0,False
2025-10-20,SKU0023,0,0.0,2705.97,True,CUST01607,ORD110713,Website,Central,0.102,316.5,87,0,False
2025-10-21,SKU0023,5,13861.32,2772.26,True,CUST01054,ORD110714,Marketplace,Central,0.08,530.0,148,0,False
2025-10-22,SKU0023,7,18076.97,2582.42,True,CUST00136,ORD110715,Mobile App,East,0.143,631.5,177,0,False
2025-10-23,SKU0023,11,28970.15,2633.65,True,CUST00646,ORD110716,Mobile App,North,0.126,719.0,202,0,False
2025-10-24,SKU0023,8,20587.07,2573.38,True,CUST00804,ORD110717,Marketplace,West,0.146,614.0,172,0,False
2025-10-25,SKU0023,9,19770.46,2196.72,True,CUST02366,ORD110718,Website,West,0.271,652.5,183,1,False
2025-10-26,SKU0023,4,9413.64,2353.41,True,CUST02319,ORD110719,Website,East,0.219,495.0,138,0,False
2025-10-27,SKU0023,8,18345.15,2293.14,True,CUST01932,ORD110720,Website,South,0.239,621.0,174,0,False
2025-10-28,SKU0023,9,21967.18,2440.8,True,CUST02334,ORD110721,Marketplace,West,0.19,705.0,198,2,False
2025-10-29,SKU0023,6,16145.42,2690.9,True,CUST01009,ORD110722,Website,West,0.107,502.0,140,0,False
2025-10-30,SKU0023,6,17085.58,2847.6,True,CUST01274,ORD110723,Social Commerce,North,0.055,551.0,154,0,False
2025-10-31,SKU0023,11,27047.65,2458.88,True,CUST02320,ORD110724,Website,South,0.184,750.5,211,0,False
2025-11-01,SKU0023,6,16055.02,2675.84,True,CUST00076,ORD110725,Mobile App,Central,0.112,547.5,153,0,False
2025-11-02,SKU0023,4,9895.78,2473.94,True,CUST01279,ORD110726,Mobile App,East,0.179,498.5,139,1,False
2025-11-03,SKU0023,9,23729.97,2636.66,True,CUST00606,ORD110727,Website,Central,0.125,677.0,190,0,False
2025-11-04,SKU0023,8,21020.99,2627.62,True,CUST01753,ORD110728,Website,South,0.128,670.0,188,0,False
2025-11-05,SKU0023,3,7015.03,2338.34,True,CUST00108,ORD110729,Website,West,0.224,379.5,105,0,False
2025-11-06,SKU0023,11,31489.3,2862.66,True,CUST01440,ORD110730,Social Commerce,East,0.05,729.5,205,0,False
2025-11-07,SKU0023,7,17085.58,2440.8,True,CUST01911,ORD110731,Website,North,0.19,607.0,170,0,False
2025-11-08,SKU0023,7,16009.82,2287.12,True,CUST01755,ORD110732,Marketplace,South,0.241,533.5,149,0,False
2025-11-09,SKU0023,5,11284.92,2256.98,True,CUST01251,ORD110733,Mobile App,North,0.251,572.0,160,0,False
2025-11-10,SKU0023,9,21940.06,2437.78,True,CUST01956,ORD110734,Social Commerce,North,0.191,624.5,175,0,False
2025-11-11,SKU0023,7,15271.56,2181.65,True,CUST01736,ORD110735,Mobile App,Central,0.276,631.5,177,0,False
2025-11-12,SKU0023,10,28114.37,2811.44,True,CUST00110,ORD110736,Mobile App,West,0.067,610.5,171,0,False
2025-11-13,SKU0023,10,25462.64,2546.26,True,CUST01119,ORD110737,Website,South,0.155,624.5,175,0,False
2025-11-14,SKU0023,4,10414.07,2603.52,True,CUST01854,ORD110738,Website,East,0.136,425.0,118,0,False
2025-11-15,SKU0023,0,0.0,2534.21,True,CUST01963,ORD110739,Website,South,0.159,372.5,103,0,False
2025-11-16,SKU0023,7,18076.97,2582.42,True,CUST00225,ORD110740,Website,West,0.143,677.0,190,0,False
2025-11-17,SKU0023,4,10438.18,2609.54,True,CUST02269,ORD110741,Marketplace,West,0.134,453.0,126,0,False
2025-11-18,SKU0023,0,0.0,2636.66,True,CUST02234,ORD110742,Website,West,0.125,288.5,79,0,False
2025-11-19,SKU0023,17,47845.65,2814.45,True,CUST02133,ORD110743,Marketplace,North,0.066,995.5,281,0,False
2025-11-20,SKU0023,7,15440.3,2205.76,True,CUST02198,ORD110744,Social Commerce,Central,0.268,621.0,174,0,False
2025-11-21,SKU0023,6,16199.66,2699.94,True,CUST02038,ORD110745,Marketplace,West,0.104,652.5,183,0,False
2025-11-22,SKU0023,5,11842.39,2368.48,True,CUST00347,ORD110746,Marketplace,South,0.214,463.5,129,0,False
2025-11-23,SKU0023,4,10088.63,2522.16,True,CUST01654,ORD110747,Website,West,0.163,523.0,146,1,True
2025-11-24,SKU0023,0,0.0,2823.49,True,CUST01883,ORD110748,Website,West,0.063,344.5,95,0,False
2025-11-25,SKU0023,3,7792.47,2597.49,True,CUST00312,ORD110749,Marketplace,North,0.138,432.0,120,0,False
2025-11-27,SKU0023,6,14861.74,2476.96,True,CUST00358,ORD110750,Website,South,0.178,610.5,171,0,False
2025-11-28,SKU0023,10,21876.78,2187.68,True,CUST01296,ORD110751,Marketplace,Central,0.274,705.0,198,0,False
2025-11-29,SKU0023,2,5653.01,2826.5,True,CUST00565,ORD110752,Website,South,0.062,425.0,118,0,False
2025-11-30,SKU0023,9,22075.66,2452.85,True,CUST00937,ORD110753,Marketplace,South,0.186,645.5,181,0,False
2025-12-01,SKU0023,8,18031.77,2253.97,True,CUST00795,ORD110754,Website,West,0.252,666.5,187,0,False
2025-12-02,SKU0023,4,10028.36,2507.09,True,CUST01537,ORD110755,Social Commerce,West,0.168,481.0,134,0,False
2025-12-03,SKU0023,5,12249.19,2449.84,True,CUST00882,ORD110756,Mobile App,East,0.187,540.5,151,0,True
2025-12-04,SKU0023,10,24588.77,2458.88,True,CUST00094,ORD110757,Website,South,0.184,638.5,179,0,False
2025-12-05,SKU0023,6,16127.34,2687.89,True,CUST01609,ORD110758,Marketplace,North,0.108,519.5,145,0,False
2025-12-06,SKU0023,9,19661.98,2184.66,True,CUST00486,ORD110759,Website,South,0.275,691.0,194,0,False
2025-12-07,SKU0023,6,14409.74,2401.62,True,CUST02326,ORD110760,Marketplace,West,0.203,467.0,130,0,False
2025-12-08,SKU0023,8,24106.64,3013.33,False,CUST01043,ORD110761,Marketplace,West,0.0,146.97,142,0,False
2025-12-09,SKU0023,8,24106.64,3013.33,False,CUST01108,ORD110762,Marketplace,East,0.0,172.12,144,0,False
2025-12-10,SKU0023,2,6026.66,3013.33,False,CUST00904,ORD110763,Marketplace,Central,0.0,95.73,59,0,False
2025-12-11,SKU0023,2,6026.66,3013.33,False,CUST00291,ORD110764,Mobile App,Central,0.0,46.65,58,0,False
2025-12-12,SKU0023,3,9039.99,3013.33,False,CUST02021,ORD110765,Website,South,0.0,44.86,63,0,False
2025-12-13,SKU0023,2,6026.66,3013.33,False,CUST02199,ORD110766,Mobile App,South,0.0,107.84,74,0,False
2025-12-14,SKU0023,3,9039.99,3013.33,False,CUST00969,ORD110767,Website,West,0.0,90.18,93,0,False
2025-12-15,SKU0023,4,12053.32,3013.33,False,CUST02281,ORD110768,Website,South,0.0,47.97,83,0,False
2025-12-16,SKU0023,3,9039.99,3013.33,False,CUST01328,ORD110769,Marketplace,Central,0.0,80.75,75,0,False
2025-12-17,SKU0023,5,15066.65,3013.33,False,CUST02207,ORD110770,Website,South,0.0,56.8,104,0,False
2025-12-19,SKU0023,1,3013.33,3013.33,False,CUST00979,ORD110771,Website,West,0.0,97.89,59,0,False
2025-12-20,SKU0023,3,9039.99,3013.33,False,CUST00521,ORD110772,Mobile App,Central,0.0,135.8,86,0,False
2025-12-21,SKU0023,1,3013.33,3013.33,False,CUST01717,ORD110773,Social Commerce,South,0.0,84.45,67,0,True
2025-12-23,SKU0023,4,12053.32,3013.33,False,CUST00469,ORD110774,Website,Central,0.0,123.12,97,0,False
2025-12-24,SKU0023,4,12053.32,3013.33,False,CUST01325,ORD110775,Marketplace,West,0.0,96.87,76,0,False
2025-12-25,SKU0023,4,12053.32,3013.33,False,CUST02041,ORD110776,Marketplace,East,0.0,102.34,89,0,False
2025-12-26,SKU0023,4,12053.32,3013.33,False,CUST00397,ORD110777,Website,Central,0.0,70.62,106,0,False
2025-12-27,SKU0023,5,15066.65,3013.33,False,CUST01557,ORD110778,Mobile App,Central,0.0,135.99,104,0,False
2025-12-28,SKU0023,6,18079.98,3013.33,False,CUST00542,ORD110779,Website,East,0.0,110.73,113,0,False
2025-12-29,SKU0023,4,12053.32,3013.33,False,CUST02048,ORD110780,Mobile App,East,0.0,78.29,85,0,True
2024-12-24,SKU0024,6,7450.98,1241.83,False,CUST02062,ORD110781,Website,West,0.0,162.16,109,0,False
2024-12-25,SKU0024,3,3725.49,1241.83,False,CUST00994,ORD110782,Social Commerce,West,0.0,63.24,76,0,False
2024-12-26,SKU0024,8,7331.76,916.47,True,CUST01957,ORD110783,Marketplace,West,0.262,533.5,149,0,False
2024-12-27,SKU0024,3,3725.49,1241.83,False,CUST01672,ORD110784,Website,South,0.0,96.61,71,0,False
2024-12-28,SKU0024,4,4967.32,1241.83,False,CUST01715,ORD110785,Mobile App,West,0.0,53.92,90,0,False
2024-12-29,SKU0024,7,8692.81,1241.83,False,CUST00731,ORD110786,Marketplace,Central,0.0,76.67,141,1,False
2024-12-30,SKU0024,4,4967.32,1241.83,False,CUST00695,ORD110787,Mobile App,North,0.0,131.71,81,0,False
2024-12-31,SKU0024,2,2483.66,1241.83,False,CUST02369,ORD110788,Website,West,0.0,78.8,68,0,False
2025-01-01,SKU0024,5,5408.17,1081.63,True,CUST01305,ORD110789,Marketplace,Central,0.129,393.5,109,0,False
2025-01-02,SKU0024,8,8037.12,1004.64,True,CUST00303,ORD110790,Website,West,0.191,596.5,167,0,False
2025-01-03,SKU0024,5,5041.83,1008.37,True,CUST01712,ORD110791,Website,North,0.188,463.5,129,0,False
2025-01-04,SKU0024,7,6849.93,978.56,True,CUST00194,ORD110792,Website,North,0.212,547.5,153,0,False
2025-01-05,SKU0024,9,9287.65,1031.96,True,CUST01380,ORD110793,Mobile App,South,0.169,792.5,223,1,False
2025-01-07,SKU0024,6,6586.67,1097.78,True,CUST00300,ORD110794,Website,South,0.116,621.0,174,0,False
2025-01-08,SKU0024,0,0.0,1241.83,False,CUST02381,ORD110795,Mobile App,Central,0.0,45.17,46,0,False
2025-01-09,SKU0024,7,8692.81,1241.83,False,CUST00713,ORD110796,Mobile App,West,0.0,136.18,117,0,False
2025-01-10,SKU0024,4,4967.32,1241.83,False,CUST00434,ORD110797,Social Commerce,North,0.0,121.43,88,0,False
2025-01-11,SKU0024,5,6209.15,1241.83,False,CUST00130,ORD110798,Mobile App,South,0.0,100.07,107,1,False
2025-01-12,SKU0024,5,6209.15,1241.83,False,CUST01968,ORD110799,Website,South,0.0,78.39,82,0,True
2025-01-13,SKU0024,2,2483.66,1241.83,False,CUST01680,ORD110800,Marketplace,West,0.0,83.76,68,0,False
2025-01-14,SKU0024,4,4967.32,1241.83,False,CUST01107,ORD110801,Website,East,0.0,88.4,74,0,False
2025-01-15,SKU0024,0,0.0,1241.83,False,CUST01402,ORD110802,Website,South,0.0,63.71,50,0,False
2025-01-16,SKU0024,5,4799.67,959.93,True,CUST01597,ORD110803,Website,East,0.227,418.0,116,0,False
2025-01-17,SKU0024,2,2483.66,1241.83,False,CUST00105,ORD110804,Website,West,0.0,99.52,67,0,False
2025-01-18,SKU0024,6,7450.98,1241.83,False,CUST02093,ORD110805,Mobile App,West,0.0,125.62,121,1,False
2025-01-19,SKU0024,2,2483.66,1241.83,False,CUST00631,ORD110806,Marketplace,East,0.0,83.92,62,0,False
2025-01-20,SKU0024,4,4967.32,1241.83,False,CUST01796,ORD110807,Mobile App,West,0.0,146.12,98,0,False
