customer_id,recency_days,frequency,monetary,units,rfm_score,segment,churn_risk,avg_discount,return_rate
CUST01200,27,9,145395.12,49,445,Champions,0.1553329889298893,0.137,0.0
CUST01201,5,9,134995.97,87,545,Champions,0.13134166461664615,0.11844444444444445,0.022222222222222223
CUST01202,13,8,118409.51,39,534,Potential Loyalists,0.1436481851461372,0.030875,0.047619047619047616
CUST01203,13,10,129848.68000000001,64,554,Champions,0.12412127659366146,0.0837,0.029850746268656716
CUST01204,53,11,213119.16999999998,76,355,Loyal Customers,0.15222051362331804,0.08290909090909092,0.0
CUST01205,43,9,135650.25,63,345,Loyal Customers,0.16619219604503735,0.07455555555555556,0.015384615384615385
CUST01206,51,11,146200.66999999998,58,355,Loyal Customers,0.15836271646352826,0.14081818181818181,0.016666666666666666
CUST01207,72,5,71354.44,34,212,Hibernating,0.2504088593685937,0.1206,0.0
CUST01208,34,9,82940.14,61,443,Loyal Customers,0.16130273819661273,0.09355555555555556,0.046153846153846156
CUST01209,159,8,65224.59,31,132,At Risk,0.30863906612247943,0.115375,0.030303030303030304
CUST01210,8,7,110249.65,42,534,Potential Loyalists,0.16006945703742753,0.11257142857142857,0.044444444444444446
CUST01211,87,7,51902.42,35,232,At Risk,0.2458526468693258,0.15257142857142858,0.0
CUST01212,27,10,134491.92,73,455,Champions,0.14028943337433372,0.1046,0.013333333333333334
CUST01213,52,8,95179.73,45,343,Loyal Customers,0.19430093786346028,0.096125,0.061224489795918366
CUST01214,24,9,125064.16,52,444,Champions,0.1523017044456159,0.10277777777777779,0.05357142857142857
CUST01215,216,2,44176.23,20,111,Hibernating,0.44265946699466985,0.133,0.0
CUST01216,4,4,14689.07,9,511,Potential Loyalists,0.18836428118826642,0.0475,0.09090909090909091
CUST01217,63,14,107095.45,84,354,Loyal Customers,0.13198456435733186,0.10792857142857144,0.03409090909090909
CUST01218,85,5,34893.75,24,211,Hibernating,0.26271722155990795,0.0816,0.038461538461538464
CUST01219,108,8,76856.78,31,143,At Risk,0.24708842036602183,0.057249999999999995,0.030303030303030304
CUST01220,58,6,13112.189999999999,19,321,Need Attention,0.22172261114039712,0.0765,0.047619047619047616
CUST01221,13,10,180438.49,61,555,Champions,0.12550170174065375,0.07470000000000002,0.06060606060606061
CUST01222,23,9,219647.69,79,445,Champions,0.14746411239052148,0.083,0.03614457831325301
CUST01223,17,9,83414.84,30,443,Loyal Customers,0.14150521525215254,0.09011111111111111,0.03125
CUST01224,146,8,59393.92,39,142,At Risk,0.29609960409604097,0.13075,0.024390243902439025
CUST01225,13,4,48744.35,23,511,Potential Loyalists,0.19245255022550226,0.03525,0.04
CUST01226,126,9,39097.78,36,141,At Risk,0.25360587816404473,0.05555555555555555,0.02631578947368421
CUST01227,47,14,165549.66999999998,68,355,Loyal Customers,0.11546479634189688,0.09914285714285713,0.0547945205479452
CUST01228,22,6,66936.9,24,422,Potential Loyalists,0.17802602516794402,0.0395,0.038461538461538464
CUST01229,77,8,160503.47,59,245,At Risk,0.2190722216172981,0.1095,0.01639344262295082
CUST01230,151,7,83925.59999999999,42,133,At Risk,0.31223116031160314,0.135,0.0
CUST01231,112,11,132434.69,50,154,At Risk,0.21480096107254776,0.06545454545454545,0.019230769230769232
CUST01232,168,1,33998.85,14,111,Hibernating,0.4157163755637557,0.193,0.0625
CUST01233,54,9,73965.37,42,342,Loyal Customers,0.1758393111931119,0.06711111111111111,0.0
CUST01234,214,5,104810.25,45,114,Hibernating,0.4094685789257892,0.17980000000000002,0.0
CUST01235,120,8,89113.75,40,143,At Risk,0.273625051809609,0.146125,0.06818181818181818
CUST01236,1,10,170666.34,70,555,Champions,0.11215166930080257,0.0926,0.0273972602739726
CUST01237,70,6,73595.96,29,222,Hibernating,0.2294344157441575,0.0655,0.0
CUST01238,19,6,97149.27,58,423,Potential Loyalists,0.18297210332103322,0.122,0.016666666666666666
CUST01239,1,9,112884.14,46,544,Champions,0.12244344403444034,0.08088888888888889,0.020833333333333332
CUST01240,54,4,48042.71,30,311,Need Attention,0.2414070889708897,0.10425000000000001,0.0
CUST01241,134,9,69838.14,38,142,At Risk,0.2619815006150062,0.07155555555555555,0.0
CUST01242,224,3,31952.51,10,111,Hibernating,0.42911813038130375,0.050666666666666665,0.0
CUST01243,201,9,115398.22,50,144,At Risk,0.3397377855137042,0.0968888888888889,0.03773584905660377
CUST01244,60,13,134782.25,58,355,Loyal Customers,0.14024531938181928,0.10253846153846154,0.03278688524590164
CUST01245,140,6,65869.14,32,122,Hibernating,0.3131751059981189,0.1195,0.029411764705882353
CUST01246,25,4,28454.88,22,411,Potential Loyalists,0.2089372119721197,0.0645,0.041666666666666664
CUST01247,52,6,98220.23999999999,31,323,Need Attention,0.20941242312423125,0.059166666666666666,0.0
CUST01248,20,13,225380.33,78,455,Champions,0.0949552298951561,0.064,0.05952380952380952
CUST01249,31,8,185790.36,87,445,Champions,0.17540391482610476,0.13774999999999998,0.043478260869565216
CUST01250,16,7,92857.29000000001,46,533,Potential Loyalists,0.16041573947168045,0.059857142857142866,0.020833333333333332
CUST01251,21,7,139591.09,53,435,Potential Loyalists,0.17338534059626312,0.11342857142857142,0.03571428571428571
CUST01252,58,8,50759.47,34,342,Loyal Customers,0.1959586428864289,0.09725,0.0
CUST01253,51,11,122590.31,60,354,Loyal Customers,0.1523415238926583,0.09100000000000001,0.016129032258064516
CUST01254,94,6,150978.6,54,225,Hibernating,0.2568656439992972,0.06816666666666667,0.017857142857142856
CUST01255,65,7,124422.53,36,234,At Risk,0.21745547460286635,0.09457142857142856,0.02631578947368421
CUST01256,76,6,29071.020000000004,17,221,Hibernating,0.25065507995079955,0.18883333333333333,0.0
CUST01257,13,7,68393.51,30,532,Potential Loyalists,0.1579358835588356,0.059000000000000004,0.03125
CUST01258,17,10,119338.31,53,454,Champions,0.1248162051511424,0.0616,0.01818181818181818
CUST01259,23,8,76184.57,35,442,Loyal Customers,0.15135193050984566,0.019625,0.02702702702702703
CUST01260,123,5,4916.969999999999,9,111,Hibernating,0.3048885051250512,0.11979999999999999,0.0
CUST01261,1,8,180572.91999999998,55,545,Champions,0.13029084169525906,0.046625,0.017543859649122806
CUST01262,104,5,15446.519999999999,26,211,Hibernating,0.27889240180401803,0.0726,0.0
CUST01263,5,12,205836.1,86,555,Champions,0.0843838868388684,0.04750000000000001,0.0
CUST01264,82,6,121472.83,67,224,Hibernating,0.2529960258475824,0.12666666666666668,0.04225352112676056
CUST01265,8,8,126527.28,49,544,Champions,0.14285173528205872,0.08750000000000001,0.0196078431372549
CUST01266,89,2,18884.14,8,211,Hibernating,0.31917540795407956,0.23650000000000002,0.0
CUST01267,20,12,97289.04999999999,80,453,Loyal Customers,0.10514269021261644,0.06291666666666666,0.03571428571428571
CUST01268,37,9,76764.31,39,342,Loyal Customers,0.16214076260762608,0.10455555555555557,0.0
CUST01269,183,5,56837.83,27,112,Hibernating,0.3757591471914719,0.092,0.125
CUST01270,56,8,127036.73000000001,54,344,Loyal Customers,0.19626342148421483,0.11762500000000001,0.0
CUST01271,57,3,17025.39,13,311,Need Attention,0.26468964329643296,0.16966666666666666,0.0
CUST01272,17,7,60154.549999999996,24,432,Potential Loyalists,0.16822753515447242,0.10428571428571429,0.038461538461538464
CUST01273,40,11,133783.06,52,355,Loyal Customers,0.14778543814529055,0.13763636363636364,0.03636363636363636
CUST01274,63,5,38836.47,24,311,Need Attention,0.23379386305863056,0.0624,0.0
CUST01275,293,2,61491.45,15,112,Hibernating,0.5090979909799098,0.0,0.0
CUST01276,103,9,85969.85,38,243,At Risk,0.23047473554735548,0.06877777777777777,0.025
CUST01277,21,10,166515.73,78,455,Champions,0.131630102501025,0.0865,0.0125
CUST01278,172,6,90754.26000000001,27,123,Hibernating,0.3433643279467277,0.08233333333333333,0.034482758620689655
CUST01279,1,13,143057.34,81,555,Champions,0.07309090507013669,0.06738461538461539,0.03529411764705882
CUST01280,197,3,68020.84,24,112,Hibernating,0.4098251414514146,0.13066666666666668,0.0
CUST01281,72,6,55282.01,33,222,Hibernating,0.23631908159081594,0.068,0.05555555555555555
CUST01282,80,4,36604.810000000005,16,211,Hibernating,0.279489967199672,0.18975,0.0
CUST01283,5,6,108455.31,49,524,Potential Loyalists,0.16555722017220176,0.11283333333333334,0.0
CUST01284,110,10,74051.81,59,152,At Risk,0.22349395489954899,0.06670000000000001,0.0
CUST01285,45,7,94640.03,64,333,Need Attention,0.19426177141003817,0.07728571428571429,0.029850746268656716
CUST01286,22,9,49433.12,40,441,Loyal Customers,0.14039576875768756,0.05711111111111111,0.0
CUST01287,97,6,124595.61,53,224,Hibernating,0.2629619501285922,0.09200000000000001,0.01818181818181818
CUST01288,77,8,79975.94,59,243,At Risk,0.21497074620746207,0.08625000000000001,0.0
CUST01289,2,5,31313.98,22,511,Potential Loyalists,0.1656131102911029,0.0382,0.0
CUST01290,49,6,79679.78,32,323,Need Attention,0.2081150321973808,0.055499999999999994,0.029411764705882353
CUST01291,49,5,120269.67,46,314,Need Attention,0.2255909799097991,0.10500000000000001,0.020833333333333332
CUST01292,16,9,167435.75,51,545,Champions,0.1385120742480152,0.058555555555555555,0.05454545454545454
CUST01293,33,8,109857.59,50,444,Champions,0.17686433689721515,0.14825,0.019230769230769232
CUST01294,118,3,46062.0,14,111,Hibernating,0.3184863960639607,0.074,0.0
CUST01295,27,8,72631.63,43,442,Loyal Customers,0.1633929889298893,0.0875,0.022222222222222223
CUST01296,34,9,132624.61000000002,49,445,Champions,0.15605043050430503,0.08055555555555556,0.0
CUST01297,70,6,67766.96,37,222,Hibernating,0.22856569779543953,0.041166666666666664,0.02564102564102564
CUST01298,1,7,130383.55,56,534,Potential Loyalists,0.1513110083475219,0.12014285714285713,0.017241379310344827
CUST01299,33,11,125893.15,41,454,Champions,0.1382570874799657,0.10045454545454545,0.06666666666666667
CUST01300,290,5,89291.77,35,113,Hibernating,0.4771911543720842,0.0484,0.02702702702702703
CUST01301,10,10,149253.34,63,555,Champions,0.12534076714178904,0.10129999999999999,0.058823529411764705
CUST01302,171,4,46846.57,36,111,Hibernating,0.3772353041583047,0.17525000000000002,0.02631578947368421
CUST01303,19,4,46713.55,18,411,Potential Loyalists,0.20776321443214432,0.136,0.0
CUST01304,57,13,189068.57,78,355,Loyal Customers,0.12982742107421075,0.056,0.0125
CUST01305,113,14,125846.36,86,154,At Risk,0.1814519175945006,0.08942857142857143,0.011363636363636364
CUST01306,75,6,64606.630000000005,25,222,Hibernating,0.2361249692496925,0.07666666666666667,0.0
CUST01307,112,13,233982.56,78,155,At Risk,0.19406189520014858,0.0926923076923077,0.024691358024691357
CUST01308,74,7,85044.38,55,233,At Risk,0.2276554934692204,0.11685714285714287,0.0
CUST01309,121,12,157903.27,56,155,At Risk,0.21194859257406137,0.0535,0.03389830508474576
CUST01310,61,11,59888.48,40,352,Loyal Customers,0.15840321741399233,0.06309090909090909,0.0
CUST01311,24,5,69625.20999999999,22,412,Potential Loyalists,0.19632887904879046,0.0702,0.041666666666666664
CUST01312,19,5,33704.57,15,411,Potential Loyalists,0.18990287456286328,0.0498,0.058823529411764705
CUST01313,14,7,57831.1,40,532,Potential Loyalists,0.17486692449250074,0.181,0.046511627906976744
CUST01314,105,9,79453.06,33,243,At Risk,0.2276416236162362,0.044000000000000004,0.0
CUST01315,6,6,74183.14000000001,41,522,Potential Loyalists,0.16748733087330875,0.12,0.0
CUST01316,9,14,181033.08,81,555,Champions,0.07340178996075675,0.10814285714285714,0.023809523809523808
CUST01317,20,6,107565.0,39,424,Potential Loyalists,0.1792488806888069,0.09316666666666668,0.0
CUST01318,117,8,96397.36,41,143,At Risk,0.25770850758507585,0.041249999999999995,0.06666666666666667
CUST01319,102,5,22020.46,11,211,Hibernating,0.2782020265556502,0.0334,0.07692307692307693
CUST01320,7,8,83508.63,51,543,Loyal Customers,0.1400329971299713,0.086,0.0
CUST01321,96,7,75896.78,37,232,At Risk,0.24687792889357466,0.08085714285714286,0.0
CUST01322,274,5,67006.25,22,112,Hibernating,0.4659232209922099,0.1152,0.0
CUST01323,18,4,19846.34,14,411,Potential Loyalists,0.2031831037310373,0.10675000000000001,0.0
CUST01324,169,11,108663.26,55,154,At Risk,0.2791532273600248,0.09454545454545454,0.017543859649122806
CUST01325,5,9,68036.37,38,542,Loyal Customers,0.13274632586325863,0.11244444444444444,0.04878048780487805
CUST01326,167,6,29946.449999999997,20,121,Hibernating,0.34605515375153756,0.08900000000000001,0.125
CUST01327,22,12,105108.18000000001,48,454,Champions,0.11875350460674418,0.132,0.07547169811320754
CUST01328,16,7,152870.34,69,535,Potential Loyalists,0.1652741521700931,0.09571428571428572,0.027777777777777776
CUST01329,2,9,136320.54,52,545,Champions,0.1277817028836955,0.11800000000000001,0.018518518518518517
CUST01330,37,9,159360.46,63,345,Loyal Customers,0.16119167169853515,0.07644444444444444,0.030303030303030304
CUST01331,20,9,92328.96,36,443,Loyal Customers,0.13737554735547355,0.04977777777777778,0.0
CUST01332,134,7,108844.23,42,134,At Risk,0.2890003173538229,0.07785714285714286,0.022727272727272728
CUST01333,9,6,49589.509999999995,19,521,Potential Loyalists,0.1617776629766298,0.04566666666666667,0.0
CUST01334,237,5,62668.21,21,112,Hibernating,0.42414512505125046,0.097,0.0
CUST01335,26,6,61946.74,18,422,Potential Loyalists,0.1906285925144966,0.071,0.09523809523809523
CUST01336,89,5,40405.509999999995,19,211,Hibernating,0.2714742650969367,0.11280000000000001,0.047619047619047616
CUST01337,162,6,23832.68,17,121,Hibernating,0.3336646002460025,0.04699999999999999,0.1
CUST01338,5,9,31803.8,20,541,Loyal Customers,0.12057722017220172,0.043555555555555556,0.0
CUST01339,22,10,118878.54000000001,59,454,Champions,0.12847568861196806,0.0487,0.01639344262295082
CUST01340,30,7,143582.83000000002,50,435,Potential Loyalists,0.18062205119194047,0.11728571428571428,0.0
CUST01341,47,9,89774.14,47,343,Loyal Customers,0.17246853628536288,0.10144444444444445,0.0
CUST01342,2,8,66926.98,35,542,Loyal Customers,0.14444960578659843,0.149375,0.02702702702702703
CUST01343,83,4,58654.02,29,212,Hibernating,0.27643094446428335,0.11599999999999999,0.03225806451612903
CUST01344,53,9,212305.75,74,345,Loyal Customers,0.17735516540428561,0.07988888888888888,0.013157894736842105
CUST01345,87,9,52164.91,28,242,At Risk,0.21349963099630995,0.08666666666666667,0.0
CUST01346,29,9,81253.28,54,443,Loyal Customers,0.15884360581232929,0.10322222222222223,0.06779661016949153
CUST01347,51,6,45819.83,37,321,Need Attention,0.2169335944744063,0.11366666666666665,0.02564102564102564
CUST01348,11,7,89226.43000000001,34,533,Potential Loyalists,0.15044359866455806,0.016714285714285716,0.027777777777777776
CUST01349,64,6,98163.66,40,323,Need Attention,0.23752829699206085,0.14100000000000001,0.06818181818181818
CUST01350,137,5,72826.95,26,112,Hibernating,0.3111351977976922,0.023200000000000002,0.03571428571428571
CUST01351,97,11,148092.62,54,255,At Risk,0.1986066831733252,0.06518181818181819,0.017857142857142856
CUST01352,24,12,98570.29,56,453,Loyal Customers,0.10758530050472921,0.05991666666666667,0.017241379310344827
CUST01353,201,6,69739.11,49,122,Hibernating,0.3695275450401563,0.051666666666666666,0.0196078431372549
CUST01354,31,6,84823.79,31,423,Potential Loyalists,0.19910009840098403,0.1605,0.0
CUST01355,198,3,40969.61,23,111,Hibernating,0.4028552521525215,0.06366666666666666,0.0
CUST01356,97,5,29278.52,33,211,Hibernating,0.2849433411819832,0.1664,0.02857142857142857
CUST01357,38,13,141944.86000000002,63,355,Loyal Customers,0.11983125345926249,0.12061538461538462,0.04477611940298507
CUST01358,20,8,148941.99,81,445,Champions,0.15653943624436245,0.107625,0.0
CUST01359,29,6,98797.75,42,423,Potential Loyalists,0.19159987699877,0.11583333333333334,0.0
CUST01360,94,8,103328.76,49,244,At Risk,0.23425955120320435,0.06975,0.038461538461538464
CUST01361,31,8,120399.98,63,444,Champions,0.17335989638078197,0.1295,0.030303030303030304
CUST01362,32,8,111462.75,40,444,Champions,0.1605007646576466,0.033625,0.0
CUST01363,24,8,113382.33,48,444,Champions,0.1595171339507513,0.070625,0.0392156862745098
CUST01364,268,1,12053.32,4,111,Hibernating,0.49456744567445676,0.0,0.0
CUST01365,44,14,255824.49,99,355,Loyal Customers,0.11084012465980386,0.11728571428571428,0.009900990099009901
CUST01366,29,8,71404.69,35,442,Loyal Customers,0.16408543255432556,0.09025,0.0
CUST01367,23,13,129346.86,60,454,Champions,0.10012487823779337,0.09884615384615386,0.031746031746031744
CUST01368,21,7,139874.02,48,435,Potential Loyalists,0.16516819773912023,0.05542857142857143,0.02
CUST01369,5,5,89971.74,47,513,Potential Loyalists,0.17331144239442395,0.0756,0.0
CUST01370,67,7,86278.18000000001,37,233,At Risk,0.21702171489846767,0.07357142857142858,0.02564102564102564
CUST01371,95,8,94139.61,39,243,At Risk,0.2411041341762255,0.097,0.06976744186046512
CUST01372,45,6,107517.32,42,324,Need Attention,0.20645720377203775,0.06733333333333334,0.044444444444444446
CUST01373,42,6,137442.33000000002,40,325,Need Attention,0.2032122463457193,0.06566666666666666,0.046511627906976744
CUST01374,8,8,52230.05,35,542,Loyal Customers,0.14911526999324048,0.13475,0.02702702702702703
CUST01375,27,7,108121.98000000001,40,434,Potential Loyalists,0.18088854448544486,0.087,0.08888888888888889
CUST01376,49,11,167714.08,78,355,Loyal Customers,0.15500552536434453,0.13345454545454546,0.0125
CUST01377,83,7,147278.2,57,235,At Risk,0.2370652791254305,0.10371428571428572,0.01694915254237288
CUST01378,84,4,14182.34,25,211,Hibernating,0.2748904100041,0.11574999999999999,0.0
CUST01379,204,8,138677.71,60,145,At Risk,0.3544794877877351,0.095125,0.031746031746031744
CUST01380,185,7,94272.76999999999,38,133,At Risk,0.35018593460220315,0.11557142857142857,0.04878048780487805
CUST01381,115,5,33230.49,25,111,Hibernating,0.2880716195161952,0.051000000000000004,0.0
CUST01382,26,7,53762.45,19,432,Potential Loyalists,0.1658844655303696,0.03014285714285714,0.0
CUST01383,59,4,91672.32,31,313,Need Attention,0.24483764247642475,0.08825,0.0
CUST01384,78,7,118380.39,46,234,At Risk,0.2374730791307913,0.123,0.06
CUST01385,74,12,140371.87,64,255,At Risk,0.1669195849167447,0.10008333333333334,0.029850746268656716
CUST01386,12,14,152880.49999999997,82,555,Champions,0.07809805783373447,0.11314285714285714,0.03488372093023256
CUST01387,57,6,93048.92,42,323,Need Attention,0.22190115844794814,0.1035,0.022727272727272728
CUST01388,128,8,117194.92,50,144,At Risk,0.2673648535023812,0.05525,0.019230769230769232
CUST01389,166,5,50868.68,30,112,Hibernating,0.3541432652726528,0.14679999999999999,0.0
CUST01390,41,5,22339.269999999997,14,311,Need Attention,0.21298742763427636,0.0852,0.0
CUST01391,58,9,114704.03,50,344,Loyal Customers,0.18166642066420663,0.08,0.0
CUST01392,317,3,26740.2,11,111,Hibernating,0.5319984255842558,0.07866666666666666,0.0
CUST01393,12,8,80529.85,48,543,Loyal Customers,0.15721393525089097,0.146125,0.057692307692307696
CUST01394,190,7,69097.91,29,132,At Risk,0.3469197633690623,0.07628571428571429,0.0
CUST01395,84,6,110849.9,54,224,Hibernating,0.24952453698822705,0.09616666666666668,0.017857142857142856
CUST01396,161,4,67422.67,20,112,Hibernating,0.35146893398933987,0.06725,0.0
CUST01397,90,9,99562.74,63,243,At Risk,0.22460251211923882,0.11322222222222224,0.058823529411764705
CUST01398,66,9,98542.78,55,243,At Risk,0.19537748171165922,0.11122222222222224,0.017543859649122806
CUST01399,38,7,107278.48999999999,43,334,Need Attention,0.1883772225150823,0.11057142857142857,0.0
CUST01400,1,7,74856.81999999999,67,532,Potential Loyalists,0.1549888408598372,0.1622857142857143,0.0
CUST01401,17,8,57233.28,35,442,Loyal Customers,0.15664626630320358,0.11725000000000001,0.02702702702702703
CUST01402,37,10,80757.12,42,353,Loyal Customers,0.14949542927429274,0.07139999999999999,0.044444444444444446
CUST01403,78,7,69411.89,25,232,At Risk,0.22247032780804,0.013285714285714286,0.037037037037037035
CUST01404,106,9,97439.73999999999,51,243,At Risk,0.2289411682796073,0.03333333333333333,0.018867924528301886
CUST01405,24,5,25732.280000000002,25,411,Potential Loyalists,0.19059554571545714,0.0502,0.0
CUST01406,70,3,73116.71,23,212,Hibernating,0.2689610824108241,0.08933333333333333,0.0
CUST01407,148,11,166756.04,75,155,At Risk,0.2595719393193932,0.09699999999999999,0.05
CUST01408,94,6,92988.58,36,223,Hibernating,0.25702233572862043,0.06383333333333334,0.02631578947368421
CUST01409,52,11,73267.26000000001,38,352,Loyal Customers,0.15169949383130196,0.07081818181818182,0.025
CUST01410,108,9,74022.1,32,142,At Risk,0.23183862238622385,0.05222222222222222,0.0
CUST01411,30,7,23963.06,23,431,Potential Loyalists,0.17535919404908334,0.07342857142857143,0.0
CUST01412,82,7,75896.66,34,232,At Risk,0.22680495050664792,0.03842857142857143,0.0
CUST01413,88,6,84676.93,27,223,Hibernating,0.25471502905373883,0.09266666666666667,0.034482758620689655
CUST01414,6,9,189522.31999999998,79,545,Champions,0.1325501880161659,0.10266666666666666,0.047619047619047616
CUST01415,19,8,117420.42,42,444,Champions,0.160254881098811,0.11787500000000001,0.044444444444444446
CUST01416,18,4,80282.44,34,413,Potential Loyalists,0.1994653259532595,0.05725,0.027777777777777776
CUST01417,89,8,66094.3,26,242,At Risk,0.22892921747788908,0.07175,0.03571428571428571
CUST01418,24,8,138232.90999999997,56,445,Champions,0.15898674345557015,0.06975,0.03389830508474576
CUST01419,44,7,64983.68,30,332,Need Attention,0.1964950295788672,0.12471428571428571,0.0
CUST01420,13,9,128290.48999999999,72,544,Champions,0.13957918686213888,0.12155555555555557,0.013513513513513514
CUST01421,19,6,68834.95999999999,25,422,Potential Loyalists,0.17999876998769992,0.10833333333333334,0.0
CUST01422,112,10,167883.69,57,155,At Risk,0.2247968429684297,0.0375,0.03333333333333333
CUST01423,53,4,56063.34,23,312,Need Attention,0.23733697826978267,0.07925,0.0
CUST01424,1,7,65426.6,26,532,Potential Loyalists,0.14018884085983718,0.015142857142857142,0.03571428571428571
CUST01425,3,10,100676.5,52,554,Champions,0.11778982416681308,0.10430000000000002,0.05357142857142857
CUST01426,53,4,135526.66,37,315,Need Attention,0.24028826032106473,0.08675,0.02564102564102564
CUST01427,41,14,140134.41,61,355,Loyal Customers,0.10717859246944117,0.08935714285714284,0.046153846153846156
CUST01428,70,3,6303.620000000001,8,211,Hibernating,0.2669610824108241,0.07266666666666667,0.0
CUST01429,49,6,81566.38,53,323,Need Attention,0.2117766364754557,0.09349999999999999,0.01818181818181818
CUST01430,5,4,89544.15,20,513,Potential Loyalists,0.18120166461664616,0.0395,0.0
CUST01431,16,10,101536.18,51,554,Champions,0.12173698295775409,0.0444,0.018867924528301886
CUST01432,92,7,82183.75,54,233,At Risk,0.24054034323200377,0.06371428571428571,0.0
CUST01433,94,7,73722.33,38,232,At Risk,0.23884056463421777,0.031714285714285716,0.0
CUST01434,55,9,114233.15000000001,71,344,Loyal Customers,0.18098942189421893,0.10111111111111111,0.0
CUST01435,67,10,149843.0,60,255,At Risk,0.18102551733259264,0.08549999999999999,0.016129032258064516
CUST01436,38,11,82611.47,54,353,Loyal Customers,0.13919405686846836,0.07363636363636364,0.05172413793103448
CUST01437,125,5,65183.84,27,112,Hibernating,0.2991793472169204,0.0314,0.034482758620689655
CUST01438,166,4,50435.51,23,112,Hibernating,0.37923837638376384,0.18,0.1111111111111111
CUST01439,28,6,89215.6,40,423,Potential Loyalists,0.1900145282024249,0.09566666666666668,0.023809523809523808
CUST01440,56,4,57661.979999999996,30,312,Need Attention,0.24480731037310371,0.11474999999999999,0.0
CUST01441,115,5,114365.92,43,114,Hibernating,0.29135428618286185,0.0228,0.08333333333333333
CUST01442,100,6,58334.69,27,222,Hibernating,0.26207635746702296,0.04700000000000001,0.034482758620689655
CUST01443,10,5,31035.809999999998,27,511,Potential Loyalists,0.18142061658961417,0.0756,0.034482758620689655
CUST01444,127,11,137449.84,61,155,At Risk,0.23008218313871448,0.06127272727272728,0.015873015873015872
CUST01445,2,9,107257.28,91,544,Champions,0.12597568239512183,0.10111111111111111,0.02127659574468085
CUST01446,40,4,29279.53,21,311,Need Attention,0.22864380002495677,0.09375,0.043478260869565216
CUST01447,15,9,49379.32,41,541,Loyal Customers,0.13243212563288423,0.03766666666666667,0.023255813953488372
CUST01448,84,7,29491.760000000002,24,231,At Risk,0.23221945762314766,0.06571428571428571,0.0
CUST01449,7,9,178864.75,89,545,Champions,0.12856323867586503,0.07777777777777778,0.021739130434782608
CUST01450,158,6,70646.58,32,122,Hibernating,0.330955586013003,0.08866666666666667,0.05714285714285714
CUST01451,51,5,94826.28,45,313,Need Attention,0.22176586797867978,0.0414,0.041666666666666664
CUST01452,98,6,85206.43,33,223,Hibernating,0.2661419598195982,0.08466666666666667,0.05555555555555555
CUST01453,15,11,140225.76,66,555,Champions,0.1115890342539789,0.08318181818181819,0.0
CUST01454,39,5,21825.670000000002,17,311,Need Attention,0.2138232062320623,0.11000000000000001,0.0
CUST01455,27,10,127808.44,94,454,Champions,0.14427908993999028,0.11979999999999999,0.04040404040404041
CUST01456,92,7,86721.52,39,233,At Risk,0.24986986704152758,0.10971428571428572,0.047619047619047616
CUST01457,2,3,18309.16,23,511,Potential Loyalists,0.18867355473554737,0.0,0.04
CUST01458,34,10,167063.97999999998,63,455,Champions,0.14936578403965858,0.1065,0.030303030303030304
CUST01459,14,7,125039.81999999999,41,534,Potential Loyalists,0.1642202799742283,0.12328571428571429,0.0
CUST01460,40,6,88619.42,51,323,Need Attention,0.20319473107458352,0.078,0.05454545454545454
CUST01461,148,5,49178.89,30,111,Hibernating,0.32504127265272653,0.0648,0.0
CUST01462,4,10,150642.95,58,555,Champions,0.11137717140187794,0.0558,0.03278688524590164
CUST01463,62,7,39643.78,27,331,Need Attention,0.20970559362736485,0.07428571428571429,0.0
CUST01464,11,5,71030.55,20,512,Potential Loyalists,0.18088410660106602,0.0852,0.0
CUST01465,79,4,49608.3,20,211,Hibernating,0.260929856498565,0.044,0.0
CUST01466,22,8,62751.8,35,442,Loyal Customers,0.15448181980873865,0.054625,0.02702702702702703
CUST01467,262,5,91677.87,40,113,Hibernating,0.4518186544836877,0.0888,0.023809523809523808
CUST01468,28,8,83312.20999999999,43,443,Loyal Customers,0.17192358272278374,0.1355,0.043478260869565216
CUST01469,85,8,130244.64,67,244,At Risk,0.22918663181631815,0.133375,0.0
CUST01470,29,11,112052.46,53,454,Champions,0.13192656493072108,0.09272727272727273,0.05263157894736842
CUST01471,110,4,48801.880000000005,19,111,Hibernating,0.2925132882328823,0.03075,0.0
CUST01472,76,10,146706.96,64,255,At Risk,0.1959916028266165,0.1113,0.04411764705882353
CUST01473,57,14,166377.55000000002,90,355,Loyal Customers,0.1214604783550941,0.08921428571428572,0.010869565217391304
CUST01474,176,6,91949.91,38,123,Hibernating,0.34186858908589085,0.02466666666666667,0.04878048780487805
CUST01475,24,9,108670.17,33,444,Champions,0.14592265682656827,0.08533333333333333,0.0
CUST01476,301,2,7311.62,3,111,Hibernating,0.5238988765887659,0.052,0.0
CUST01477,32,9,209407.88,72,445,Champions,0.15779020910209102,0.11288888888888889,0.0
CUST01478,214,6,63812.16,46,122,Hibernating,0.390455662826016,0.09600000000000002,0.04081632653061224
CUST01479,30,9,134345.21,54,445,Champions,0.153409987699877,0.09422222222222223,0.0
CUST01480,39,12,144775.48,64,355,Loyal Customers,0.12705571037799931,0.08,0.029850746268656716
CUST01481,128,7,88461.82,35,133,At Risk,0.2800519976447885,0.03685714285714286,0.05263157894736842
CUST01482,32,12,221640.58,88,455,Champions,0.12576576465764658,0.14416666666666667,0.011111111111111112
